bat_t0,bat_t1,bat_t2,bat_t3,bat_t4,bat_t5,riot_sum,prot_sum,expl_sum,viol_sum,strat_sum,prevalenceUndernourishment,"Death rate, crude (per 1,000 people)",GDP per Capita,Military expenditure (% of GDP),prevalenceUndernourishment_y2,"Death rate, crude (per 1,000 people)_y2",GDP per Capita_y2,Military expenditure (% of GDP)_y2,rfc,iso3,date
8.0,9.0,6.0,3.0,8.0,0.0,4.0,18.0,0.0,29.0,17.0,59.6,12.671,475.721250544318,1.40860967195269,59.6,12.671,475.721250544318,1.40860967195269,0.604,CAF,2020-07-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-07-01
4.0,5.0,11.0,10.0,3.0,4.0,10.0,26.0,6.0,162.0,58.0,20.05,8.106,271.752044376648,1.8821614708513899,8.1,8.106,271.752044376648,1.8821614708513899,0.224,BDI,2020-07-01
11.0,12.0,11.0,3.0,2.0,7.0,32.0,337.0,2.0,141.0,18.0,20.1,7.261,977.273635724417,2.27830187334924,20.1,7.261,977.273635724417,2.27830187334924,0.114,SDN,2020-07-01
0.0,0.0,1.0,0.0,0.0,0.0,11.0,85.0,0.0,0.0,22.0,12.2,3.843,4241.78878213854,4.682528726008179,12.2,3.843,4241.78878213854,4.682528726008179,0.011,JOR,2020-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.266666666666666,1.169,68793.78443726139,4.1390070587397405,43.0,1.169,68793.78443726139,2.09546581296041,0.007,QAT,2020-07-01
0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.0,0.0,0.0,7.0,6.333333333333332,2.3680000000000003,24050.7575053956,3.5954853914712994,15.3,2.3680000000000003,24050.7575053956,3.5954853914712994,0.011,BHR,2020-07-01
0.0,0.0,1.0,0.0,0.0,0.0,3.0,359.0,0.0,2.0,2.0,3.4,5.072,3237.8833681566603,3.10442662748775,3.4,5.072,3237.8833681566603,3.10442662748775,0.0,MAR,2020-07-01
0.0,0.0,0.0,1.0,0.0,0.0,113.0,152.0,0.0,4.0,10.0,16.5,8.715,878.599613250501,2.46740138641465,16.5,8.715,878.599613250501,2.46740138641465,0.002,GIN,2020-07-01
36.0,56.0,46.0,60.0,62.0,52.0,2.0,68.0,366.0,74.0,31.0,11.8,5.099,7241.70448113024,15.479576301383199,33.2,5.099,7241.70448113024,15.479576301383199,0.982,LBY,2020-07-01
5.0,2.0,6.0,2.0,25.0,49.0,1.0,0.0,145.0,12.0,26.0,7.1,3.446,23338.9634580718,8.77471912659104,7.1,3.446,23338.9634580718,8.77471912659104,0.675,SAU,2020-07-01
1.0,0.0,2.0,0.0,0.0,0.0,14.0,28.0,0.0,12.0,7.0,51.3,8.044,2146.99638487707,2.16960636324343,51.3,8.044,2146.99638487707,2.16960636324343,0.0,ZWE,2020-07-01
0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,1.0,6.0,25.6,12.003,533.991184258936,0.7976317629685981,25.6,12.003,533.991184258936,0.7976317629685981,0.003,SLE,2020-07-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-07-01
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,1.0,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,0.006,ZMB,2020-07-01
4.0,0.0,2.0,0.0,0.0,2.0,24.0,64.0,0.0,8.0,5.0,5.5,7.414,2202.31216442504,0.41391681686450804,5.5,7.414,2202.31216442504,0.41391681686450804,0.009,GHA,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.0,0.0,0.0,7.0,13.05,2.3680000000000003,24050.7575053956,3.5954853914712994,19.9,2.3680000000000003,24050.7575053956,3.5954853914712994,0.012,BHR,2020-08-01
6.0,6.0,7.0,7.0,6.0,2.0,55.0,86.0,3.0,20.0,7.0,20.6,6.691,772.313530261357,0.6419202927722609,20.6,6.691,772.313530261357,0.6419202927722609,0.012,ETH,2020-08-01
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,1.0,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,0.006,ZMB,2020-08-01
16.0,9.0,11.0,16.0,13.0,10.0,31.0,20.0,0.0,39.0,4.0,44.4,6.185,527.501285041282,0.602150651051468,44.4,6.185,527.501285041282,0.602150651051468,0.216,MDG,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,0.0,39.54285714285713,7.8635,5394.6306483649905,0.390659665434996,24.65,4.031000000000001,22272.426758141934,1.73234449637225,0.002,SWZ,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68571428571428,9.542,10261.7600116887,0.17916867981852397,11.4,9.542,10261.7600116887,0.17916867981852397,0.0,GNQ,2020-08-01
2.0,1.0,0.0,1.0,4.0,0.0,44.0,64.0,0.0,1.0,5.0,29.82857142857143,9.1014,8447.174926858906,0.7471853586328452,4.5,6.0495,20184.217381271268,3.0186207485462613,0.052,CIV,2020-08-01
0.0,1.0,0.0,0.0,0.0,1.0,196.0,888.0,2.0,10.0,31.0,24.97142857142857,8.6608,6632.589842029112,1.3152020374471662,23.9,4.615500000000001,8528.967011195455,4.7981526993952235,0.041,IRN,2020-08-01
276.0,277.0,322.0,424.0,115.0,258.0,13.0,251.0,5737.0,1432.0,768.0,20.114285714285714,8.2202,4818.004757199318,1.8832187162614875,7.35,5.4585,2379.918461185285,2.47937818991024,0.953,SYR,2020-08-01
2.0,1.0,0.0,8.0,3.0,8.0,334.0,101.0,118.0,107.0,161.0,15.257142857142858,7.7796,3003.419672369524,2.451235395075809,15.8,3.1275,24419.55978462271,2.39513337048339,0.413,PSE,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,2.0,1.0,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,0.0,MRT,2020-08-01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,0.14,DJI,2020-08-01
0.0,0.0,0.0,1.0,0.0,0.0,113.0,152.0,0.0,4.0,10.0,16.5,8.715,878.599613250501,2.46740138641465,16.5,8.715,878.599613250501,2.46740138641465,0.002,GIN,2020-08-01
0.0,0.0,2.0,2.0,3.0,1.0,45.0,468.0,4.0,4.0,7.0,4.3,6.274,3447.5079097555104,2.08983075733882,4.3,6.274,3447.5079097555104,2.08983075733882,0.004,TUN,2020-08-01
22.0,18.0,9.0,8.0,19.0,21.0,4.0,16.0,7.0,96.0,10.0,19.966666666666665,10.574000000000002,1119.65133182314,1.32920833296659,22.85,10.574000000000002,1119.65133182314,1.32920833296659,0.693,SSD,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.63333333333333,7.3260000000000005,811.376028602108,20.8657453093811,20.55,7.3260000000000005,811.376028602108,20.8657453093811,0.003,ERI,2020-08-01
1.0,0.0,2.0,0.0,0.0,0.0,14.0,28.0,0.0,12.0,7.0,51.3,8.044,2146.99638487707,2.16960636324343,51.3,8.044,2146.99638487707,2.16960636324343,0.0,ZWE,2020-08-01
0.0,2.0,0.0,1.0,0.0,4.0,421.0,2036.0,14.0,6.0,45.0,11.0,4.263,8269.78767551923,4.993891315784589,11.0,4.263,8269.78767551923,4.993891315784589,0.119,LBN,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,12.833333333333336,5.685,5651.185218666849,4.146877305357283,4.85,7.528,2068.7716381266373,2.984722963494075,0.002,COG,2020-08-01
5.0,13.0,18.0,57.0,56.0,52.0,15.0,1120.0,83.0,80.0,494.0,14.666666666666664,7.106999999999998,3032.582761814469,3.2998632949299767,7.7,8.4575,1868.0271520919448,0.8321229515681391,0.497,TUR,2020-08-01
4.0,6.0,4.0,6.0,2.0,2.0,4.0,20.0,12.0,65.0,41.0,16.5,8.529,413.980304962089,2.45284928450267,16.5,8.529,413.980304962089,2.45284928450267,0.407,NER,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,9.805,777.969921802522,1.6371683692577401,28.0,9.805,777.969921802522,1.6371683692577401,0.003,GNB,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,0.001,LSO,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.9,1.169,68793.78443726139,1.5109082471257298,9.5,1.169,68793.78443726139,3.40047527403246,0.005,QAT,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,4.0,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,0.0,TZA,2020-08-01
8.0,9.0,6.0,3.0,8.0,0.0,4.0,18.0,0.0,29.0,17.0,59.6,12.671,475.721250544318,1.40860967195269,59.6,12.671,475.721250544318,1.40860967195269,0.604,CAF,2020-08-01
55.0,31.0,71.0,63.0,38.0,52.0,87.0,312.0,8.0,330.0,123.0,31.2,7.635999999999999,17235.06390866371,3.2320707238075546,32.75,11.057,753.1565785809055,1.8833639538712201,0.497,COD,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,0.0,KWT,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,0.001,GAB,2020-08-01
41.0,62.0,41.0,70.0,51.0,64.0,329.0,851.0,601.0,175.0,104.0,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,0.63,IRQ,2020-08-01
36.0,56.0,46.0,60.0,62.0,52.0,2.0,68.0,366.0,74.0,31.0,33.1,5.099,7241.70448113024,15.479576301383199,21.53333333333333,5.099,7241.70448113024,15.479576301383199,0.984,LBY,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,2.0,2.0,37.2,7.729,677.322178545364,0.7653727598610028,37.2,7.729,677.322178545364,0.7653727598610028,0.0,LBR,2020-08-01
1.0,0.0,1.0,2.0,1.0,0.0,7.0,1144.0,0.0,1.0,17.0,3.9,4.717,4114.71506136896,5.27141404556567,3.9,4.717,4114.71506136896,5.27141404556567,0.014,DZA,2020-08-01
1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,2.0,10.1,9.025,901.5438712063569,0.863004044861682,10.1,9.025,901.5438712063569,0.863004044861682,0.001,BEN,2020-08-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-08-01
4.0,5.0,11.0,10.0,3.0,4.0,10.0,26.0,6.0,162.0,58.0,18.75,8.106,271.752044376648,1.8821614708513899,26.56666666666667,8.106,271.752044376648,1.8821614708513899,0.221,BDI,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-08-01
9.0,3.0,2.0,6.0,6.0,2.0,67.0,90.0,3.0,53.0,9.0,29.4,5.582000000000001,1710.51009699405,1.2204249864536498,29.4,5.582000000000001,1710.51009699405,1.2204249864536498,0.03,KEN,2020-08-01
0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,18.1,4.022,9062.833687546476,4.695862243773285,12.2,10.2505,1410.5533401006198,1.8321413665982949,0.017,GMB,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,0.023,OMN,2020-08-01
5.0,2.0,6.0,2.0,25.0,49.0,1.0,0.0,145.0,12.0,26.0,7.1,3.446,23338.9634580718,8.77471912659104,7.1,3.446,23338.9634580718,8.77471912659104,0.675,SAU,2020-08-01
0.0,0.0,1.0,0.0,0.0,0.0,11.0,85.0,0.0,0.0,22.0,12.2,3.843,4241.78878213854,4.682528726008179,12.2,3.843,4241.78878213854,4.682528726008179,0.011,JOR,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,1.429,43004.9533584848,3.7324253399881546,2.6,1.429,43004.9533584848,2.06373893342782,0.005,ARE,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,26.4,5.834,8258.641665746909,2.78232195396813,26.4,5.834,8258.641665746909,2.78232195396813,0.0,BWA,2020-08-01
0.0,0.0,0.0,0.0,1.0,0.0,15.0,111.0,74.0,19.0,67.0,2.5,5.1,41715.0292840432,4.34810126356225,2.5,5.1,41715.0292840432,4.34810126356225,0.076,ISR,2020-08-01
1.0,7.0,0.0,0.0,0.0,0.0,55.0,63.0,0.0,28.0,4.0,41.0,6.769,642.776744292007,1.4250058976975302,41.0,6.769,642.776744292007,1.4250058976975302,0.033,UGA,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,27.3,8.23,5931.453886116171,3.3496331905387997,27.3,8.23,5931.453886116171,3.3496331905387997,0.003,NAM,2020-08-01
11.0,7.0,3.0,13.0,11.0,9.0,3.0,100.0,122.0,51.0,28.0,15.35,6.651,4584.668627136415,3.2270299090132752,48.40000000000001,10.2,576.521714544841,1.0869912159068464,0.537,EGY,2020-08-01
0.0,0.0,1.0,0.0,0.0,0.0,3.0,359.0,0.0,2.0,2.0,3.4,5.072,3237.8833681566603,3.10442662748775,3.4,5.072,3237.8833681566603,3.10442662748775,0.0,MAR,2020-08-01
0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,1.0,6.0,25.6,12.003,533.991184258936,0.7976317629685981,25.6,12.003,533.991184258936,0.7976317629685981,0.003,SLE,2020-08-01
11.0,12.0,11.0,3.0,2.0,7.0,32.0,337.0,2.0,141.0,18.0,20.1,7.261,977.273635724417,2.27830187334924,20.1,7.261,977.273635724417,2.27830187334924,0.114,SDN,2020-08-01
337.0,269.0,235.0,216.0,288.0,276.0,18.0,282.0,2248.0,620.0,717.0,18.1,7.9145,828.2653596636454,2.12561071655491,15.25,8.096,1153.0278350101034,0.9461246895220154,0.943,YEM,2020-08-01
0.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,16.1,8.568,679.257083602874,1.97291955976058,16.1,8.568,679.257083602874,1.97291955976058,0.028,TGO,2020-08-01
0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,36.8,5.308,772.944459929187,1.2318198553324098,36.8,5.308,772.944459929187,1.2318198553324098,0.098,RWA,2020-08-01
3.0,3.0,2.0,5.0,3.0,11.0,16.0,15.0,9.0,23.0,22.0,37.5,12.309000000000001,728.343235359289,2.1295595384847,37.5,12.309000000000001,728.343235359289,2.1295595384847,0.33,TCD,2020-08-01
1.0,1.0,6.0,12.0,7.0,3.0,30.0,13.0,2.0,139.0,16.0,27.9,8.964,498.95722020865196,0.9941051974364109,27.9,8.964,498.95722020865196,0.9941051974364109,0.129,MOZ,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,2.0,4.0,1.0,25.0,8.432,3432.38573600893,1.77713755353982,25.0,8.432,3432.38573600893,1.77713755353982,0.006,AGO,2020-08-01
58.0,51.0,49.0,34.0,33.0,29.0,79.0,372.0,49.0,221.0,58.0,13.4,12.114,2028.1819701759803,0.506584947663024,13.4,12.114,2028.1819701759803,0.506584947663024,0.346,NGA,2020-08-01
45.0,39.0,14.0,5.0,16.0,10.0,16.0,27.0,2.0,166.0,70.0,9.9,9.501,1533.74213975885,1.25032908627177,9.9,9.501,1533.74213975885,1.25032908627177,0.393,CMR,2020-08-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,1.0,11.3,5.845,1521.95355421391,1.85432975233273,11.3,5.845,1521.95355421391,1.85432975233273,0.0,SEN,2020-08-01
0.0,1.0,1.0,1.0,0.0,1.0,244.0,445.0,0.0,21.0,3.0,6.2,9.498,6374.02819575944,0.981709721430103,6.2,9.498,6374.02819575944,0.981709721430103,0.002,ZAF,2020-08-01
97.0,121.0,108.0,62.0,84.0,106.0,8.0,39.0,270.0,239.0,59.0,6.25,11.062000000000001,314.544165670763,1.9233645104652517,31.6,11.062000000000001,314.544165670763,1.0306650753349569,0.996,SOM,2020-08-01
22.0,15.0,12.0,15.0,15.0,11.0,26.0,51.0,51.0,118.0,32.0,6.3,9.984,899.659908096615,2.8650192995004,6.3,9.984,899.659908096615,2.8650192995004,0.592,MLI,2020-08-01
2.0,1.0,0.0,8.0,3.0,8.0,334.0,101.0,118.0,107.0,161.0,5.1,7.3505,2507.1874847327867,4.068216672533035,30.7,8.534500000000001,1524.2701280417136,1.5163052040525558,0.344,PSE,2020-09-01
1.0,0.0,1.0,2.0,1.0,0.0,7.0,1144.0,0.0,1.0,17.0,3.9,4.717,4114.71506136896,5.27141404556567,3.9,4.717,4114.71506136896,5.27141404556567,0.014,DZA,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,1.0,11.3,5.845,1521.95355421391,1.85432975233273,11.3,5.845,1521.95355421391,1.85432975233273,0.0,SEN,2020-09-01
2.0,1.0,0.0,1.0,4.0,0.0,44.0,64.0,0.0,1.0,5.0,23.1,6.107666666666668,1527.9357554089636,1.7032031879940466,27.0,9.7015,514.8335348584516,1.8477924165464101,0.031,CIV,2020-09-01
276.0,277.0,322.0,424.0,115.0,258.0,13.0,251.0,5737.0,1432.0,768.0,34.90000000000001,6.370333333333333,1533.9179566040164,1.5520766236553634,24.0,9.6535,4340.434564067899,1.83038358412677,0.938,SYR,2020-09-01
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,1.0,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,0.006,ZMB,2020-09-01
4.0,0.0,2.0,0.0,0.0,2.0,24.0,64.0,0.0,8.0,5.0,5.5,7.414,2202.31216442504,0.41391681686450804,5.5,7.414,2202.31216442504,0.41391681686450804,0.009,GHA,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,0.001,LSO,2020-09-01
5.0,2.0,6.0,2.0,25.0,49.0,1.0,0.0,145.0,12.0,26.0,7.1,3.446,23338.9634580718,8.77471912659104,7.1,3.446,23338.9634580718,8.77471912659104,0.675,SAU,2020-09-01
97.0,121.0,108.0,62.0,84.0,106.0,8.0,39.0,270.0,239.0,59.0,9.05,11.062000000000001,314.544165670763,6.884305221187813,34.0,11.062000000000001,314.544165670763,1.6363991571219698,0.998,SOM,2020-09-01
0.0,2.0,0.0,1.0,0.0,4.0,421.0,2036.0,14.0,6.0,45.0,11.0,4.263,8269.78767551923,4.993891315784589,11.0,4.263,8269.78767551923,4.993891315784589,0.119,LBN,2020-09-01
0.0,0.0,1.0,0.0,0.0,0.0,11.0,85.0,0.0,0.0,22.0,12.2,3.843,4241.78878213854,4.682528726008179,12.2,3.843,4241.78878213854,4.682528726008179,0.011,JOR,2020-09-01
1.0,0.0,2.0,0.0,0.0,0.0,14.0,28.0,0.0,12.0,7.0,51.3,8.044,2146.99638487707,2.16960636324343,51.3,8.044,2146.99638487707,2.16960636324343,0.0,ZWE,2020-09-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-09-01
0.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,16.1,8.568,679.257083602874,1.97291955976058,16.1,8.568,679.257083602874,1.97291955976058,0.028,TGO,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,2.0,1.0,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,0.0,MRT,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,1.429,43004.9533584848,2.1155577936388648,2.6,1.429,43004.9533584848,1.78910801759806,0.001,ARE,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,4.0,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,0.0,TZA,2020-09-01
11.0,12.0,11.0,3.0,2.0,7.0,32.0,337.0,2.0,141.0,18.0,20.1,7.261,977.273635724417,2.27830187334924,20.1,7.261,977.273635724417,2.27830187334924,0.114,SDN,2020-09-01
0.0,0.0,2.0,2.0,3.0,1.0,45.0,468.0,4.0,4.0,7.0,4.3,6.274,3447.5079097555104,2.08983075733882,4.3,6.274,3447.5079097555104,2.08983075733882,0.004,TUN,2020-09-01
11.0,7.0,3.0,13.0,11.0,9.0,3.0,100.0,122.0,51.0,28.0,15.8,7.252000000000002,4689.4808979358395,2.7197319739388104,11.7,4.646,17383.36004852223,2.8487260342173397,0.64,EGY,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,27.3,8.23,5931.453886116171,3.3496331905387997,27.3,8.23,5931.453886116171,3.3496331905387997,0.003,NAM,2020-09-01
0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,20.266666666666666,8.652666666666667,6078.978655997261,2.560325367502568,5.85,8.456,4288.17018009224,0.6978132691473056,0.017,GMB,2020-09-01
55.0,31.0,71.0,63.0,38.0,52.0,87.0,312.0,8.0,330.0,123.0,13.233333333333333,9.075333333333333,6226.50342587835,1.7710175444663354,41.66666666666667,8.0875,5900.830084743886,0.790059369567602,0.528,COD,2020-09-01
0.0,1.0,1.0,1.0,0.0,1.0,244.0,445.0,0.0,21.0,3.0,6.2,9.498,6374.02819575944,0.981709721430103,6.2,9.498,6374.02819575944,0.981709721430103,0.002,ZAF,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.466666666666667,9.542,10261.7600116887,0.17916867981852397,36.63333333333335,9.542,10261.7600116887,0.17916867981852397,0.0,GNQ,2020-09-01
22.0,18.0,9.0,8.0,19.0,21.0,4.0,16.0,7.0,96.0,10.0,20.733333333333334,10.574000000000002,1119.65133182314,1.32920833296659,10.1,10.574000000000002,1119.65133182314,1.32920833296659,0.713,SSD,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,9.805,777.969921802522,1.6371683692577401,28.0,9.805,777.969921802522,1.6371683692577401,0.003,GNB,2020-09-01
0.0,0.0,1.0,0.0,0.0,0.0,3.0,359.0,0.0,2.0,2.0,3.4,5.072,3237.8833681566603,3.10442662748775,3.4,5.072,3237.8833681566603,3.10442662748775,0.0,MAR,2020-09-01
58.0,51.0,49.0,34.0,33.0,29.0,79.0,372.0,49.0,221.0,58.0,13.4,12.114,2028.1819701759803,0.506584947663024,13.4,12.114,2028.1819701759803,0.506584947663024,0.346,NGA,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,8.1,7.3575,18011.29426847954,2.781058361662722,25.7,7.132999999999999,5845.51370087792,2.279729753753975,0.001,COG,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,0.0,KWT,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,2.0,4.0,1.0,25.0,8.432,3432.38573600893,1.77713755353982,25.0,8.432,3432.38573600893,1.77713755353982,0.006,AGO,2020-09-01
337.0,269.0,235.0,216.0,288.0,276.0,18.0,282.0,2248.0,620.0,717.0,29.85,8.323333333333334,2378.8411721315024,1.81214552597701,32.73333333333333,6.184,958.0983225087024,1.2185156273692033,0.942,YEM,2020-09-01
5.0,13.0,18.0,57.0,56.0,52.0,15.0,1120.0,83.0,80.0,494.0,34.7,8.214666666666666,1325.2966082540754,1.8471534984142,22.5,7.879,2121.880882305519,11.321441431460462,0.631,TUR,2020-09-01
4.0,5.0,11.0,10.0,3.0,4.0,10.0,26.0,6.0,162.0,58.0,39.55,8.106,271.752044376648,1.8821614708513899,17.3,8.106,271.752044376648,1.8821614708513899,0.25,BDI,2020-09-01
16.0,9.0,11.0,16.0,13.0,10.0,31.0,20.0,0.0,39.0,4.0,44.4,6.185,527.501285041282,0.602150651051468,44.4,6.185,527.501285041282,0.602150651051468,0.216,MDG,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.0,0.0,0.0,7.0,36.46666666666667,2.3680000000000003,24050.7575053956,3.5954853914712994,15.25,2.3680000000000003,24050.7575053956,3.5954853914712994,0.016,BHR,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,0.0,28.53333333333333,4.5295000000000005,12411.535517828477,2.1187028421217797,34.766666666666666,5.746,865.5213912189447,1.2251677413508066,0.006,SWZ,2020-09-01
6.0,6.0,7.0,7.0,6.0,2.0,55.0,86.0,3.0,20.0,7.0,20.6,6.691,772.313530261357,0.6419202927722609,20.6,6.691,772.313530261357,0.6419202927722609,0.012,ETH,2020-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.55,7.3260000000000005,811.376028602108,20.8657453093811,20.0,7.3260000000000005,811.376028602108,20.8657453093811,0.003,ERI,2020-09-01
0.0,0.0,0.0,0.0,1.0,0.0,15.0,111.0,74.0,19.0,67.0,2.5,5.1,41715.0292840432,4.34810126356225,2.5,5.1,41715.0292840432,4.34810126356225,0.076,ISR,2020-09-01
45.0,39.0,14.0,5.0,16.0,10.0,16.0,27.0,2.0,166.0,70.0,9.9,9.501,1533.74213975885,1.25032908627177,9.9,9.501,1533.74213975885,1.25032908627177,0.393,CMR,2020-09-01
41.0,62.0,41.0,70.0,51.0,64.0,329.0,851.0,601.0,175.0,104.0,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,0.63,IRQ,2020-09-01
